"Discount","Customer ID","Ship Mode","Customer Segment","Product Category","Product Name","Region","Order Date","Ship Date","Order ID","Profit","Quantity ordered new","Sales"
0.05,"2991","3","3","2","Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge","1",42132,42137,"91466",18.218,2,141.59
0,"2992","3","3","2","Xerox 1928","1",42132,42139,"91466",25.058,36,203.05
0.03,"2999","3","1","2","Fiskars® Softgrip Scissors","1",42104,42105,"87041",11.82,5,56.19
0.01,"3000","3","1","2","Staples Wirebound Steno Books, 6"" x 9"", 12/Pack","1",42030,42032,"87042",28.152,4,40.8
0.03,"3001","3","1","2","3M Organizer Strips","1",42080,42082,"87043",-237.544,21,117.87
0.03,"3003","3","3","3","Accessory34","4",42068,42069,"91586",411.5172,20,1503.05
0.08,"3004","3","2","2","Xerox 1930","4",42045,42050,"54949",-94.59,58,382.33
0.09,"3004","1","2","2","Tennsco Lockers, Gray","4",42045,42052,"54949",-293.74,13,356.61
0.05,"3005","2","2","2","GBC Therma-A-Bind 250T Electric Binding System","4",42163,42166,"91389",411.5172,12,1506.89
0.08,"3006","3","2","2","Xerox 1930","4",42045,42050,"91388",-49.1868,14,92.29
0.09,"3006","1","2","2","Tennsco Lockers, Gray","4",42045,42052,"91388",-152.7448,3,82.29
0.05,"3008","3","3","2","Xerox 1896","1",42069,42070,"89414",41.3,20,203.37
0.01,"3008","3","3","2","Xerox 1881","1",42166,42167,"89415",47.61,12,160.66
0.03,"3011","3","2","2","Xerox 1947","2",42152,42153,"56486",-23.5,16,107.08
0.03,"3011","3","2","2","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","2",42122,42124,"7623",411.5172,32,1913.84
0.06,"3011","3","2","3","US Robotics 56K V.92 Internal PCI Faxmodem","2",42122,42124,"7623",17.2,67,1913.84
0.1,"3011","3","2","2","Xerox 1941","2",42122,42123,"7623",411.5172,58,1913.84
0.03,"3012","3","2","2","Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room","2",42122,42124,"86346",411.5172,8,1913.84
0.06,"3012","3","2","3","US Robotics 56K V.92 Internal PCI Faxmodem","2",42122,42124,"86346",19.78,17,824
0.1,"3012","3","2","2","Xerox 1941","2",42122,42123,"86346",411.5172,14,1347.53
0.01,"3017","3","2","2","Staples Brown Kraft Recycled Clasp Envelopes","4",42013,42014,"89071",-7.25,1,11.16
0.03,"3017","3","2","2","4009® Highlighters by Sanford","4",42013,42014,"89071",31.2018,11,45.22
0.01,"3035","3","3","2","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","1",42019,42024,"89128",-75.9004,10,52.93
0.04,"3035","3","3","2","Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","1",42019,42024,"89128",52.1709,12,75.61
0.02,"3036","3","3","1","Tensor ""Hersey Kiss"" Styled Floor Lamp","1",42020,42022,"89129",-159.86,5,67.64
0.05,"3036","3","3","2","Xerox 1906","1",42020,42022,"89129",165.8898,7,240.42
0.02,"3036","3","3","2","Acme® 8"" Straight Scissors","1",42020,42023,"89129",75.01,14,184.4
0.08,"3036","3","3","2","Hot File® 7-Pocket, Floor Stand","1",42076,42079,"89130",411.5172,22,1913.84
0.08,"3041","3","2","3","Keytronic 105-Key Spanish Keyboard","1",42139,42142,"86102",97.1599999999999,17,1181.67
0.02,"3041","3","2","2","*Staples* vLetter Openers, 2/Pack","1",42139,42141,"86102",-20.65,8,29.93
0.07,"3042","3","4","2","GBC White Gloss Covers, Plain Front","1",42039,42040,"86101",67.864,12,171.33
0,"3045","3","4","2","Xerox 1995","1",42161,42162,"86104",-14.075,12,84.04
0.05,"3046","1","4","1","Hon Every-Day® Chair Series Swivel Task Chairs","1",42047,42049,"86103",-78.7592,2,251.06
0.06,"3048","2","2","1","SAFCO Arco Folding Chair","4",42068,42070,"89789",411.5172,10,1913.84
0.06,"3053","3","2","3","i2000","3",42038,42040,"86662",402.066,11,1173.76
0.07,"3063","3","1","3","80 Minute Slim Jewel Case CD-R , 10/Pack - Staples","4",42061,42063,"88447",11.95,6,50.28
0.03,"3063","3","1","3","Sharp AL-1530CS Digital Copier","4",42061,42062,"88447",411.5172,5,1913.84
0.03,"3063","3","1","3","Accessory25","4",42148,42150,"88449",4.18220000000001,9,158.87
0.03,"3064","3","1","2","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","4",42018,42023,"88448",39.1299,9,56.71
0.06,"3067","1","1","1","Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms","2",42065,42066,"91376",411.5172,14,1913.84
0.03,"3069","1","1","1","Hon Every-Day® Chair Series Swivel Task Chairs","1",42156,42158,"88191",411.5172,15,1894.45
0.01,"3069","3","1","1","Artistic Insta-Plaque","1",42156,42158,"88191",138.4968,12,200.72
0.09,"3069","3","1","2","Newell 307","1",42049,42050,"88192",-6.734,22,36.82
0.06,"3075","3","2","1","Executive Impressions 13"" Clairmont Wall Clock","4",42063,42063,"14756",-25.38,4,84.6
0,"3076","1","4","1","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","2",42011,42012,"88241",-203.27,2,296.75
0.07,"3077","3","4","3","Gyration Ultra Professional Cordless Optical Suite","2",42131,42133,"88239",-381.8412,2,582.2
0.04,"3078","3","4","2","Xerox 1932","2",42166,42166,"88240",118.6317,5,171.93
0.08,"3078","3","4","2","4009® Highlighters by Sanford","2",42166,42169,"88240",23.304,9,35.19
0.07,"3079","3","4","3","Gyration Ultra Professional Cordless Optical Suite","2",42131,42133,"41253",-381.8412,7,1913.84
0.04,"3079","3","4","2","Xerox 1932","2",42166,42166,"53476",150.72,21,722.1
0.08,"3079","3","4","2","4009® Highlighters by Sanford","2",42166,42169,"53476",19.42,36,140.78
0.01,"3079","3","4","2","Newell 310","2",42166,42167,"53476",3.13,71,129.72
0.01,"3079","2","4","2","Fellowes Staxonsteel® Drawer Files","2",42166,42166,"53476",411.5172,63,1913.84
0,"3079","1","4","1","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","2",42011,42012,"12480",-203.27,10,1483.76
0,"3079","2","4","2","Quartet Alpha® White Chalk, 12/Pack","2",42165,42166,"48483",10.01,33,87.18
0,"3084","2","4","3","i1000","4",42114,42116,"89879",313.812,14,798.89
0.01,"3084","3","4","2","Wilson Jones Hanging View Binder, White, 1""","4",42179,42180,"89880",-39.18625,18,133.19
0.05,"3084","3","4","2","Computer Printout Paper with Letter-Trim Perforations","4",42179,42180,"89880",-1.89,5,97.33
0.05,"3086","2","1","3","Zoom V.92 V.44 PCI Internal Controllerless FaxModem","3",42142,42143,"88380",4.29,3,130.91
0.07,"3089","3","2","2","Eureka Hand Vacuum, Bagless","1",42028,42033,"91219",-122.77,6,281.82
0.09,"3095","3","1","2","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","2",42023,42025,"86220",411.5172,5,991.24
0.08,"3096","2","1","2","Kensington 6 Outlet SmartSocket Surge Protector","2",42148,42149,"86221",-16.64,3,119.86
0.08,"3096","2","1","3","Imation Neon Mac Format Diskettes, 10/Pack","2",42148,42149,"86221",-59.73,12,98.77
0.02,"3096","1","1","1","Bevis Boat-Shaped Conference Table","2",42148,42149,"86221",-381.8412,9,1913.84
0.04,"3096","2","1","2","File Shuttle II and Handi-File, Black","2",42172,42173,"86222",72.984,6,200.83
0.05,"3098","3","1","2","Xerox 1932","2",42102,42103,"89314",240.1752,10,348.08
0,"3098","2","1","2","Harmony HEPA Quiet Air Purifiers","2",42172,42174,"89315",-11.248,10,131.69
0.06,"3098","3","1","2","Avery 498","2",42063,42063,"89316",9.6117,5,13.93
0.07,"3100","3","1","3","Accessory17","3",42088,42090,"89988",-299.8142,1,31.71
0.04,"3105","3","3","2","Avery 481","3",42083,42084,"86327",13.8,19,60.01
0.02,"3105","3","3","2","Xerox 1976","3",42083,42084,"86327",4.392,13,90.98
0.04,"3105","3","3","3","V3682","3",42083,42085,"86327",-236.25,12,1270.7
0.04,"3106","3","3","2","Avery 481","1",42083,42084,"548",36.02,75,236.87
0.02,"3106","3","3","2","Xerox 1976","1",42083,42084,"548",-50.64,53,370.91
0.04,"3106","3","3","3","V3682","1",42083,42085,"548",411.5172,47,1913.84
0.07,"3113","3","2","2","GBC Recycled Grain Textured Covers","3",42141,42142,"86860",-20.18226,17,574.97
0.02,"3113","3","2","2","Xerox 1881","3",42141,42141,"86860",-156.9722,9,115.22
0.06,"3113","2","2","2","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","3",42141,42143,"86860",384.5043,13,456.58
0.08,"3119","1","2","1","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","3",42185,42187,"86432",411.5172,11,1913.84
0.08,"3120","3","3","2","GBC ProClick™ 150 Presentation Binding System","3",42169,42169,"90160",44.52,9,1913.84
0.02,"3123","3","3","2","Wilson Jones Hanging View Binder, White, 1""","1",42011,42013,"87287",-48.875,8,61.5
0.05,"3124","3","3","2","GBC VeloBinder Electric Binding Machine","1",42154,42155,"87286",411.5172,11,1276.88
0.08,"3125","1","3","3","Canon S750 Color Inkjet Printer","1",42009,42011,"87285",-233.840688,2,233.58
0.08,"3128","3","4","2","Colored Envelopes","3",42180,42185,"89810",-139.076,9,31.98
0.1,"3132","1","2","1","Global Ergonomic Managers Chair","1",42177,42178,"86790",-64.664,3,519.42
0.04,"3132","3","2","2","Acco Smartsocket™ Table Surge Protector, 6 Color-Coded Adapter Outlets","1",42141,42142,"86794",411.5172,40,1913.84
0.1,"3133","3","2","2","Fellowes Black Plastic Comb Bindings","1",42020,42021,"86789",-350.4395,12,64.96
0.03,"3133","3","2","2","Assorted Color Push Pins","1",42020,42021,"86789",4.2028,10,19.14
0.08,"3133","3","2","2","3M Organizer Strips","1",42067,42067,"86792",-44.068,4,25.35
0.09,"3133","2","2","3","Imation 3.5 IBM Diskettes, 10/Box","1",42067,42070,"86792",-100.51,5,45.03
0.21,"3133","3","2","1","GE 4 Foot Flourescent Tube, 40 Watt","1",42067,42068,"86792",-17.75,10,153.87
0.04,"3133","3","2","3","300 Series Non-Flip","1",42067,42068,"86792",411.5172,22,1913.84
0.03,"3136","1","1","1","Global Leather & Oak Executive Chair, Burgundy","2",42057,42057,"86791",-381.8412,23,1913.84
0.09,"3137","3","2","2","Ibico Hi-Tech Manual Binding System","2",42163,42164,"86795",411.5172,8,1913.84
0.05,"3138","2","2","2","Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac","2",42174,42176,"86796",-122.835,22,92.57
0.09,"3139","1","3","1","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","2",42126,42129,"86793",252.488,31,1913.84
0.09,"3141","3","1","2","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut","1",42156,42163,"86369",-88.585,13,87.1
0.07,"3141","2","1","2","Tennsco Industrial Shelving","1",42156,42158,"86369",-381.8412,15,736.86
0.02,"3143","3","1","2","Decoflex Hanging Personal Folder File","1",42087,42088,"86368",-16.37,2,33.84
0.03,"3146","3","2","2","Cardinal Poly Pocket Divider Pockets for Ring Binders","1",42008,42009,"85850",-94.2586,4,14.9
0.07,"3146","2","2","2","""While you Were Out"" Message Book, One Form per Page","1",42008,42010,"85850",6.3308,11,39.64
0.06,"3148","3","2","1","Telescoping Adjustable Floor Lamp","4",42018,42018,"89716",-66.8236,7,139.49
0.06,"3149","1","2","1","Hon 4070 Series Pagoda™ Round Back Stacking Chairs","4",42018,42020,"89716",411.5172,6,1913.84
0.01,"3151","1","2","1","Bevis Rectangular Conference Tables","4",42158,42158,"88543",-134.512,9,1370.79
0.01,"3151","1","2","3","Okidata Pacemark 4410N Wide Format Dot Matrix Printer","4",42039,42040,"88544",-381.8412,1,1913.84
0.06,"3151","3","2","2","Acme Galleria® Hot Forged Steel Scissors with Colored Handles","4",42039,42040,"88544",-18.5588,4,63.04
0.05,"3151","2","2","2","BOSTON® Ranger® #55 Pencil Sharpener, Black","4",42051,42053,"88545",220.3572,18,451.35
0.04,"3151","3","3","2","Fiskars 8"" Scissors, 2/Pack","4",42063,42063,"88546",47.73,7,119.6
0.02,"3151","3","2","2","Avery Hanging File Binders","4",42074,42075,"88547",28.526,10,59.9
0.01,"3151","3","2","1","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","4",42092,42096,"88548",-87.46,1,99.22
0.08,"3154","2","2","3","Canon MP41DH Printing Calculator","3",42030,42031,"86899",-3.948,8,1183.82
0.03,"3154","3","1","2","Portfile® Personal File Boxes","3",42152,42154,"86900",28.1826,11,201.77
0.04,"3154","3","2","2","Boston 1730 StandUp Electric Pencil Sharpener","3",42093,42093,"86901",-51.66,21,443.66
0.02,"3155","3","2","2","Fellowes Smart Surge Ten-Outlet Protector, Platinum","3",42024,42025,"86898",-193.914,9,541.76
0.03,"3155","1","2","1","Global Stack Chair without Arms, Black","3",42030,42031,"86899",57.546,4,107.66
0.1,"3155","3","2","2","Fellowes Neat Ideas® Storage Cubes","3",42030,42031,"86899",-333.4254,10,318.83
0.05,"3155","3","1","3","Gyration RF Keyboard","3",42113,42115,"86902",12.264,23,1913.84
0.07,"3167","1","2","1","Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs","3",42174,42175,"86491",-283.9914,14,1913.84
0,"3167","3","2","2","Xerox 1922","3",42174,42176,"86491",-195.342,15,78.31
0.1,"3167","3","2","2","Fluorescent Highlighters by Dixon","3",42174,42176,"86491",-89.7092,11,42.46
0.08,"3169","2","4","2","Array® Parchment Paper, Assorted Colors","3",42107,42108,"86490",-44.415,1,14.66
0.1,"3170","3","2","2","Southworth Structures Collection™","3",42048,42048,"86489",167.334,12,83.14
0.06,"3176","3","1","3","Micro Innovations 104 Keyboard","3",42128,42130,"90820",65.598,19,215.25
0.02,"3176","1","1","1","O'Sullivan 3-Shelf Heavy-Duty Bookcases","3",42180,42186,"90821",0.258,22,1358.02
0.03,"3176","3","1","2","Park Ridge™ Embossed Executive Business Envelopes","3",42180,42186,"90821",63.222,22,358.84
0.1,"3177","3","1","1","Deflect-o Glass Clear Studded Chair Mats","3",42077,42079,"90818",-29.666,9,511.57
0.06,"3177","3","1","2","Prang Dustless Chalk Sticks","3",42094,42096,"90819",-381.8412,5,8.65
0.07,"3179","3","2","2","Xerox 1906","1",42167,42174,"86989",262.2,11,380
0.08,"3187","1","4","1","Rush Hierlooms Collection 1"" Thick Stackable Bookcases","3",42065,42067,"89025",-119.812,1,199.48
0.01,"3191","3","2","3","1726 Digital Answering Machine","1",42081,42081,"86447",-9.108,5,93.81
0.09,"3191","3","2","2","Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray","1",42104,42106,"86448",172.5644,9,312.22
0.1,"3194","3","1","2","Xerox 1961","3",42073,42074,"89805",45.078,9,43.84
0,"3194","3","1","2","Xerox 1991","3",42073,42075,"89805",-110.376,6,141.74
0.03,"3196","1","3","3","Hewlett-Packard Deskjet 6122 Color Inkjet Printer","4",42037,42038,"24294",411.5172,43,1913.84
0.03,"3197","1","3","3","Hewlett-Packard Deskjet 6122 Color Inkjet Printer","1",42037,42038,"90850",411.5172,11,1913.84
0.07,"3205","3","1","2","Newell 315","4",42093,42097,"87933",32.83,10,56.4
0.01,"3206","3","1","3","Microsoft Natural Keyboard Elite","4",42093,42098,"87933",51.5900000000001,6,257.52
0.06,"3206","2","1","1","Lifetime Advantage™ Folding Chairs, 4/Carton","4",42145,42147,"87934",411.5172,7,1488.51
0.05,"3206","3","1","2","Xerox 1932","4",42152,42153,"87935",411.5172,23,801.93
0.03,"3209","2","2","3","Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack","4",42183,42184,"90739",-30.45,8,44.24
0.1,"3211","3","2","2","Self-Adhesive Address Labels for Typewriters by Universal","1",42050,42051,"91522",55.0206,12,79.74
0.1,"3211","3","2","3","Accessory37","1",42050,42051,"91522",-43.65504,23,392.45
0.03,"3221","3","2","2","Sanford Liquid Accent Highlighters","3",42106,42107,"90815",-381.8412,7,48.32
0.04,"3222","2","2","3","80 Minute CD-R Spindle, 100/Pack - Staples","3",42082,42082,"90814",-381.8412,8,332.16
0,"3222","3","2","3","Imation Neon Mac Format Diskettes, 10/Pack","3",42082,42083,"90814",-159.32,17,147.62
0.06,"3224","1","4","1","Novimex Fabric Task Chair","3",42095,42096,"86508",-74.088,2,125.9
0.1,"3225","1","4","2","1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","3",42018,42018,"86507",-137.522,4,768.81
0.07,"3226","3","4","2","Tyvek® Side-Opening Peel & Seel® Expanding Envelopes","3",42018,42019,"86507",-11.816,2,183.39
0.01,"3226","2","4","1","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","3",42018,42020,"86507",238.9338,1,12.9
0.02,"3226","3","4","2","Newell 336","3",42018,42019,"86507",-105.126,4,17.89
0.06,"3226","3","4","3","Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel","3",42183,42185,"86509",95.388,12,255.88
0.01,"3229","3","4","2","Large Capacity Hanging Post Binders","1",42025,42026,"87435",261.3858,15,378.82
0,"3230","3","4","3","Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack","1",42025,42027,"87435",-135.46,9,152.18
0.06,"3230","2","4","2","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","1",42168,42168,"87436",-31.68825,10,53.89
0.07,"3230","2","4","2","Xerox 1916","1",42168,42169,"87436",411.5172,21,1001.02
0.06,"3238","3","2","3","8890","4",42159,42161,"89564",-13.068,5,495.82
0,"3243","3","4","3","Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack","2",42165,42165,"88329",-25.104,3,24.44
0.06,"3246","3","4","2","Array® Memo Cubes","2",42095,42095,"88330",1.9504,4,21.86
0.07,"3248","3","4","2","Wilson Jones Suede Grain Vinyl Binders","3",42131,42132,"87297",-340.5311,17,47.12
0.03,"3249","3","2","2","Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","2",42147,42148,"87298",411.5172,16,670.9
0.02,"3251","3","2","2","Xerox 1928","2",42166,42167,"39076",-131.16,76,412.72
0.01,"3252","3","4","2","Xerox 188","2",42093,42095,"87296",-11.83,1,14.52
0.02,"3252","3","2","2","Xerox 1928","2",42166,42167,"87299",-65.58,19,103.18
0.06,"3255","3","3","3","DS/HD IBM Formatted Diskettes, 200/Pack - Staples","3",42053,42055,"90488",411.5172,2,97.96
0.01,"3257","1","1","1","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","4",42150,42151,"88825",411.5172,15,1913.84
0,"3257","3","1","1","Executive Impressions 13"" Chairman Wall Clock","4",42137,42139,"88826",411.5172,26,700.41
0.02,"3258","3","1","3","Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum","4",42084,42086,"88824",401.85,11,646.88
0.07,"3261","2","1","1","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","1",42180,42181,"90296",411.5172,10,1029.96
0.04,"3264","3","2","2","Hammermill Color Copier Paper (28Lb. and 96 Bright)","4",42143,42145,"89835",-92.32,5,52.09
0,"3266","1","2","1","Global High-Back Leather Tilter, Burgundy","2",42032,42033,"89836",-381.8412,14,1794.88
0.01,"3269","2","2","2","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","2",42032,42034,"89836",411.5172,12,765.04
0.02,"3275","3","3","2","Tenex Personal Project File with Scoop Front Design, Black","4",42084,42086,"86233",34.52,9,127.12
0.04,"3275","3","4","3","Canon PC940 Copier","4",42005,42009,"86234",411.5172,12,1913.84
0.01,"3275","3","4","2","Newell 312","4",42005,42014,"86234",20.38,6,36.09
0.06,"3279","3","3","2","Fellowes Officeware™ Wire Shelving","3",42100,42102,"90766",31.11,4,366.26
0.1,"3279","3","3","2","Fellowes Personal Hanging Folder Files, Navy","3",42100,42102,"90766",358.2954,12,157.99
0.01,"3279","3","3","3","Timeport L7089","3",42100,42100,"90766",8.322,11,1212.88
0.01,"3279","3","3","3","KF 788","3",42077,42079,"90767",24.018,3,125.19
0.05,"3283","2","2","2","Hoover WindTunnel™ Plus Canister Vacuum","3",42115,42115,"90752",-269.7555,5,1867.04
0.03,"3283","3","2","3","Maxell Pro 80 Minute CD-R, 10/Pack","3",42134,42135,"90753",411.5172,31,537.8
0.05,"3284","2","2","1","Executive Impressions 13"" Clairmont Wall Clock","3",42055,42057,"90751",-381.8412,6,119.78
0.06,"3285","3","1","3","BASF Silver 74 Minute CD-R","3",42010,42011,"90750",80.0712,7,12.15
0.01,"3285","3","1","2","Xerox 19","3",42010,42012,"90750",411.5172,9,288.42
0.08,"3287","3","4","2","Surelock™ Post Binders","4",42149,42151,"89897",352.8798,17,511.42
0.04,"3303","3","3","2","File Shuttle II and Handi-File, Black","3",42011,42016,"87795",68.676,6,200.64
