,country,serial,firmid,wfinal,phase,cor2_1,date_1,time_1,cor2_2,date_2,time_2,cor2_3,date_3,time_3,cor4,cor5,resp,cor7,cor7_oth,eg_cor8,jo_cor8,ma_cor8,cor9,cor10,cor11,cor12,cor13,cor14,cor15,cor16,fir1,fir1_1,fir2,fir3,fir4,fir5,fir6_a,fir6_b,fir7,fir8_1,fir8_2,eg_fir9,jo_fir9,ma_fir9,fir10,fir11_1,fir11_2,fir12,fir13,fir14,fir15,fir16,fir17,fir18,fir19,fir20,fir21_1,fir21_2,fir22,fir23,fir24,fir25,fir26,eg_fir27,jo_fir27,ma_fir27,eg_fir28,jo_fir28,ma_fir28,eg_fir29,jo_fir29,ma_fir29,eg_fir30,jo_fir30,ma_fir30,eg_fir31,jo_fir31,ma_fir31,eg_fir32,jo_fir32,ma_fir32,fir33,fir34,fir35,fir36,fir37,fir37_oth,fir38_1,fir38_2,fir38_3,fir38_4,eg_fir39,jo_fir39,ma_fir39,eg_fir39_1,jo_fir39_1,ma_fir39_1,fir40,fir41,eg_fir42,jo_fir42,ma_fir42,eg_fir42_1,jo_fir42_1,ma_fir42_1,fir44,fir45
1836,Morocco,3015,50400003015,0.9481268,First phase 1st script,Did not answer,5/26/2022,1582-10-14 14:17:33,Complete,5/28/2022,1582-10-14 12:08:19,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,"Wood Products, Furniture, Paper & Publishing",,,,Rabat-Salé-Kénitra,Urban,DK,No,No,No,No,,No,5,,3,0,3,0,Female,I don't know,51% to 75%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",Yes,DK,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,"0 to less than 500,000 dirham",6 to 20,30,,,DK,,,Don't know,No,No
1837,Morocco,3023,50400003023,0.9481268,First phase 1st script,Complete,5/28/2022,1582-10-14 10:41:05,,,,,,,Yes,6 to 49,General Manager,"Wood Products, Furniture, Paper & Publishing",,,,Marrakech-Safi,Urban,2018,No,No,No,No,,No,7,,3,3,0,0,Female,Above university level,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,120000,,,,,,130000,,,,,,150000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,80000,,,,6 to 20,80,,,60000,,,,Yes,Yes
1838,Morocco,3024,50400003024,1.0563637,First phase 1st script,Complete,5/23/2022,1582-10-14 12:05:43,,,,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Information and communication or IT,,,,Marrakech-Safi,Urban,2013,Yes,No,Yes,No,,,5,,4,0,3,0,Male,Above university level,more than 75%,DK,2019,,,1000,70,DK,2019,No,,Yes,20,Yes,100,Yes,Yes,"Yes, one person",DK,2019,Yes,Very important,0,2,0,,,5000000,,,,,,300000,,,,,,DK,,,"250,000 dirham to less than 500,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,200000,,,,101 or more,100,,,DK,,,"100,000 to less than200,000",Yes,No
1839,Morocco,3047,50400003047,0.5304581,First phase 1st script,Complete,5/26/2022,1582-10-14 14:31:45,,,,,,,Yes,Less than 6,Other senior manager (HR/CFO),Textile & Garments,,,,Marrakech-Safi,Urban,2019,Yes,No,No,No,,,5,,5,5,0,0,Female,University,more than 75%,DK,2019,,,60,1,,,No,,No,,No,100,Yes,Yes,No,DK,2021,No,,0,0,,,,0,,,,,,0,,,,,,Refused,,,Refuse,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,20000,,,,21 to 100,100,,,0,,,,No,Yes
1840,Morocco,3058,50400003058,0.27628025,First phase 1st script,Complete,5/27/2022,1582-10-14 10:28:57,,,,,,,No,Less than 6,Owner,"Agriculture, fishing or mining",,,,Fès-Meknès,Urban,2014,No,Yes,No,No,,,1,No,,,,,Male,Secondary Technical/ (general or Azhar),25% or less,5,2016,,,200,1,,,No,,No,,Yes,20,Yes,Yes,No,,,Yes,Important,0,0,,,,50000,,,,,,500000,,,,,,700000,,,,No,,No,,"private domestic individuals, companies or organizations",,80,20,0,0,,,100000,,,,6 to 20,30,,,0,,,,Yes,No
1841,Morocco,3066,50400003066,0.15471695,First phase 1st script,Complete,5/23/2022,1582-10-14 16:31:46,,,,,,,Yes,6 to 49,General Manager,"Wood Products, Furniture, Paper & Publishing",,,,Fès-Meknès,Urban,DK,No,No,No,No,,No,15,,6,6,6,0,Male,Above university level, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 500,000 dirham",,,1000000,,,,,,1400000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,Refused,,,Refuse,101 or more,70,,,Refused,,,Refuse,Yes,Yes
1842,Morocco,3067,50400003067,0.76341474,First phase 1st script,Complete,5/28/2022,1582-10-14 14:22:59,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Construction or utilities,,,,Tanger-Tetouan-Al Hoceima,Rural,DK,No,No,No,No,,No,9,,1,3,1,0,Male,Secondary Technical/ (general or Azhar),25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,"0 to less than 500,000 dirham",1 to 5,10,,,DK,,,Don't know,No,No
1843,Morocco,3069,50400003069,0.56850034,First phase 1st script,Complete,5/28/2022,1582-10-14 15:27:03,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Basic Metals & Metal Products,,,,Casablanca-Settat,Urban,2011,No,No,No,No,,No,11,,2,1,0,0,Male,University,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,"500,000 dirham to less than 4,000,000 dirham",1 to 5,50,,,300000,,,,No,No
1844,Morocco,3070,50400003070,0.83623606,First phase 1st script,Complete,5/27/2022,1582-10-14 14:43:52,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Financial activities or real estate,,,,Marrakech-Safi,Urban,2010,No,No,No,No,,No,12,,3,0,8,0,Male,Above university level,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"500,000 dirham to less than 4,000,000 dirham",,,5000000,,,,,,DK,,,"500,000 dirham to less than 4,000,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,6 to 20,60,,,DK,,,Don't know,No,Yes
1845,Morocco,3078,50400003078,0.74175763,First phase 1st script,Complete,5/24/2022,1582-10-14 10:27:18,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Basic Metals & Metal Products,,,,Souss-Massa,Rural,DK,No,No,No,No,,No,15,,0,8,10,0,Male,Secondary Technical/ (general or Azhar),51% to 75%,,,,,,,,,,,,,,,,,,,,,,,,,,,Refused,,,"250,000 dirham to less than 500,000 dirham",,,300000,,,,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,50000,,,,21 to 100,DK,,,73000,,,,No,No
1846,Morocco,3102,50400003102,0.76341474,First phase 1st script,Complete,5/24/2022,1582-10-14 16:07:06,,,,,,,Yes,Less than 6,General Manager,"Wood Products, Furniture, Paper & Publishing",,,,Souss-Massa,Urban,2014,No,No,No,No,,Yes,3,,0,0,2,0,Male,I don't know,25% or less,DK,DK,,,200,20,,,No,,No,,No,30,Yes,Yes,No,,,Yes,Neither/ nor,0,0,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,21 to 100,15,,,DK,,,Don't know,Yes,Yes
1847,Morocco,3117,50400003117,1.1544958,First phase 1st script,Complete,5/26/2022,1582-10-14 13:15:53,,,,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Information and communication or IT,,,,Tanger-Tetouan-Al Hoceima,Urban,2015,No,No,Yes,No,,,5,,1,4,2,1,Male,Above university level,more than 75%,DK,2016,,,DK,5,DK,2021,No,,Yes,15,No,85,Yes,Yes,"Yes, one person",,,No,,0,1,0,,,DK,,,"250,000 dirham to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"250,000 dirham to less than 500,000 dirham",No,,Yes,45,"private domestic individuals, companies or organizations",,100,0,0,0,,,300000,,,,1 to 5,100,,,DK,,,"500,000 to less than 1,000,000",Yes,Yes
1848,Morocco,3119,50400003119,1.1272235,First phase 1st script,Complete,5/24/2022,1582-10-14 11:52:23,,,,,,,Yes,Less than 6,Owner,"Wood Products, Furniture, Paper & Publishing",,,,Fès-Meknès,Urban,2010,No,No,No,No,,No,4,,0,2,0,0,Male,Primary/ Preparatory,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,DK,DK,DK,DK,,,DK,,,Don't know,101 or more,DK,,,DK,,,Don't know,No,NA
1849,Morocco,3163,50400003163,1.1130184,First phase 1st script,Complete,5/23/2022,1582-10-14 16:19:59,,,,,,,Yes,6 to 49,Owner,Leather Products,,,,Marrakech-Safi,Urban,2011,No,No,No,No,,Yes,15,,2,0,5,0,Male,Above university level,25% or less,DK,2011,,,500,1,,,No,,No,,Yes,25,No,No,"Yes, one person",,,No,,0,1,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,21 to 100,60,,,DK,,,Don't know,Yes,Yes
1850,Morocco,3169,50400003169,0.91279286,First phase 1st script,Complete,5/25/2022,1582-10-14 15:46:10,,,,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Financial activities or real estate,,,,Casablanca-Settat,Urban,2008,No,No,No,No,,Yes,4,,3,0,0,0,Male,I don't know,25% or less,DK,DK,,,500,2,,,No,,No,,No,100,Yes,Yes,No,,,No,,2,0,,,,DK,,,"250,000 dirham to less than 500,000 dirham",,,350000,,,,,,400000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,200000,,,,21 to 100,DK,,,120000,,,,No,No
1851,Morocco,3178,50400003178,1.049865,First phase 1st script,Complete,5/24/2022,1582-10-14 16:41:02,,,,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Other Manufacturing or services (specify),Beauty Center and Spa,,,Casablanca-Settat,Urban,2017,No,No,No,No,,No,5,,4,0,5,0,Female,Above university level, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,1 to 5,DK,,,DK,,,Don't know,No,No
1852,Morocco,3196,50400003196,0.7072775,First phase 1st script,Complete,5/23/2022,1582-10-14 17:14:02,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Textile & Garments,,,,Casablanca-Settat,Urban,DK,Yes,No,No,No,,,20,,6,4,10,4,Male,Above university level,25% or less,DK,DK,,,350,DK,,,No,,No,,No,DK,No,No,"Yes, one person",DK,2018,No,,0,1,,,,DK,,,"250,000 dirham to less than 500,000 dirham",,,DK,,,"250,000 dirham to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,101 or more,60,,,DK,,,Don't know,No,NA
1853,Morocco,3202,50400003202,1.0609162,First phase 1st script,Complete,5/28/2022,1582-10-14 11:08:04,,,,,,,Yes,Less than 6,General Manager,Textile & Garments,,,,Casablanca-Settat,Urban,2000,No,No,No,No,,Yes,2,,0,0,0,0,Male,Intermediate Institute/ Higher Institute,25% or less,DK,2012,,,240,3,,,No,,No,,No,50,No,No,"Yes, one person",,,No,,0,0,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,"0 to less than 500,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,1 to 5,50,,,DK,,,Don't know,Yes,No
1854,Morocco,3229,50400003229,0.90690386,First phase 1st script,Complete,5/26/2022,1582-10-14 15:40:23,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Basic Metals & Metal Products,,,,Casablanca-Settat,Urban,2014,No,No,No,No,,No,6,,3,2,1,0,Male,Secondary Technical/ (general or Azhar), 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"20,000,000 dirham or more",,,200000,,,,,,DK,,,"0 to less than 500,000 dirham",Yes,20,Yes,50,"private domestic individuals, companies or organizations",,90,0,10,0,,,DK,,,"0 to less than 500,000 dirham",6 to 20,70,,,400000,,,,No,No
1855,Morocco,3241,50400003241,0.9422378,First phase 1st script,Complete,5/24/2022,1582-10-14 13:03:14,,,,,,,No,6 to 49,Other person who can tell you about the business earnings and employees,Financial activities or real estate,,,,Tanger-Tetouan-Al Hoceima,Urban,2000,Yes,No,No,No,,,6,,5,1,5,0,Male,I don't know, 26% to 50%,DK,2017,,,500,50,,,No,,No,,Yes,100,Yes,Yes,No,DK,2007,No,,0,0,,,,400000,,,,,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"250,000 dirham to less than 500,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,150000,,,,6 to 20,DK,,,DK,,,"0 to less than 50,000",No,NA
1856,Morocco,3249,50400003249,0.74201226,First phase 1st script,Did not answer,5/27/2022,1582-10-14 12:00:43,Complete,5/28/2022,1582-10-14 14:12:09,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Accomodation and food services,,,,Guelmim-Oued Noun,Rural,2012,No,No,No,No,,Yes,5,,2,1,2,0,Male,University,25% or less,DK,2013,,,500,DK,,,No,,No,,No,20,No,No,No,,,Yes,Important,0,0,,,,DK,,,"20,000,000 dirham or more",,,DK,,,"500,000 dirham to less than 4,000,000 dirham",,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,100000,,,,21 to 100,DK,,,250000,,,,No,No
1857,Morocco,3276,50400003276,0.68761474,First phase 1st script,Complete,5/23/2022,1582-10-14 17:33:03,,,,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Transportation and storage,,,,Casablanca-Settat,Urban,DK,No,No,No,No,,No,4,,1,0,4,0,Male,I don't know,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,101 or more,50,,,DK,,,Don't know,No,No
1858,Morocco,3284,50400003284,0.9409141,First phase 1st script,Complete,5/27/2022,1582-10-14 15:14:43,,,,,,,Yes,6 to 49,General Manager,Accomodation and food services,,,,Marrakech-Safi,Urban,DK,No,No,No,Yes,No,,25,,8,10,5,3,Male,I don't know,25% or less,DK,2015,,,DK,DK,DK,DK,Yes,40,No,,Yes,50,No,No,No,,,Yes,Important,1,0,0,,,DK,,,"250,000 dirham to less than 500,000 dirham",,,DK,,,"250,000 dirham to less than 500,000 dirham",,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,DK,DK,DK,DK,,,DK,,,"0 to less than 500,000 dirham",6 to 20,80,,,500000,,,,Yes,Yes
1859,Morocco,3291,50400003291,1.0482396,First phase 1st script,Did not answer,5/26/2022,1582-10-14 12:50:56,Complete,5/28/2022,1582-10-14 15:50:08,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Industry of mechanics or electronics or Vehicles,,,,Tanger-Tetouan-Al Hoceima,Urban,2016,No,No,No,No,,No,7,,4,0,0,0,Female,Above university level,51% to 75%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"500,000 dirham to less than 4,000,000 dirham",,,900000,,,,,,300000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,400000,,,,6 to 20,60,,,150000,,,,Yes,No
1860,Morocco,3302,50400003302,1.0388138,First phase 1st script,Complete,5/26/2022,1582-10-14 16:18:38,,,,,,,Yes,6 to 49,General Manager,Education,,,,Casablanca-Settat,Urban,2010,No,Yes,No,No,,,19,,9,0,10,0,Male,Above university level,more than 75%,11,2011,,,500,1,,,No,,No,,No,30,Yes,No,"Yes, one person",,,Yes,Very important,0,0,,,,DK,,,"0 to less than 500,000 dirham",,,1000000,,,,,,2000000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,1 to 5,100,,,DK,,,Don't know,No,No
1861,Morocco,3304,50400003304,0.65956646,First phase 1st script,Complete,5/23/2022,1582-10-14 17:00:54,,,,,,,No,6 to 49,Other person who can tell you about the business earnings and employees,Education,,,,Casablanca-Settat,Urban,DK,No,No,No,No,,No,20,,12,15,15,2,Male,University,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,,,,,,290000,,,,,,100000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,"250,000 dirham to less than 500,000 dirham",1 to 5,100,,,DK,,,Don't know,No,No
1862,Morocco,3314,50400003314,0.5304581,First phase 1st script,Complete,5/27/2022,1582-10-14 11:23:08,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Education,,,,Casablanca-Settat,Urban,2013,No,No,No,No,,No,7,,3,2,0,0,Female,I don't know,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,"250,000 dirham to less than 500,000 dirham",,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,70,DK,DK,DK,,,DK,,,"500,000 dirham to less than 4,000,000 dirham",1 to 5,50,,,DK,,,"100,000 to less than200,000",No,Yes
1863,Morocco,3321,50400003321,0.9363488,First phase 1st script,Did not answer,5/24/2022,1582-10-14 12:43:50,Complete,5/28/2022,1582-10-14 14:40:11,,,,No,6 to 49,Other person who can tell you about the business earnings and employees,Education,,,,Casablanca-Settat,Urban,2008,No,No,No,No,,No,21,,20,20,20,0,Male,Above university level,more than 75%,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000,,,,,,5000000,,,,,,5000000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,500000,,,,101 or more,DK,,,DK,,,Don't know,No,No
1864,Morocco,3345,50400003345,0.15471695,First phase 1st script,Phone disconnected/ busy,5/25/2022,1582-10-14 16:15:48,Complete,5/26/2022,1582-10-14 13:00:04,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Education,,,,Casablanca-Settat,Urban,2012,No,No,No,No,,Yes,20,,8,0,20,0,Male,Above university level,more than 75%,12,2012,,,600,2,,,No,,No,,No,100,Yes,Yes,"Yes, one person",,,No,,0,0,,,,DK,,,"250,000 dirham to less than 500,000 dirham",,,400000,,,,,,400000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,21 to 100,60,,,DK,,,Don't know,Yes,Yes
1865,Morocco,3358,50400003358,0.74201226,First phase 1st script,Did not answer,5/24/2022,1582-10-14 15:15:45,Complete,5/26/2022,1582-10-14 12:30:08,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Industry of mechanics or electronics or Vehicles,,,,Casablanca-Settat,Urban,2015,No,No,No,No,,No,15,,2,1,0,0,Male,I don't know,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,Yes,DK,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,1 to 5,DK,,,DK,,,Don't know,Yes,No
1866,Morocco,3367,50400003367,1.0449578,First phase 1st script,Complete,5/26/2022,1582-10-14 16:43:13,,,,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Non-Metallic Mineral Products,,,,Rabat-Salé-Kénitra,Urban,DK,No,No,No,No,,No,5,,2,0,0,0,Male,University, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,101 or more,50,,,DK,,,"0 to less than 50,000",Yes,NA
1867,Morocco,3383,50400003383,0.9235967,First phase 1st script,Complete,5/27/2022,1582-10-14 13:00:49,,,,,,,Yes,50 to 199,General Manager,Chemicals & Chemical Products,,,,Souss-Massa,Urban,1980,No,Yes,Yes,Yes,No,,120,,30,50,80,0,Male,Secondary Technical/ (general or Azhar),25% or less,DK,2021,,,5000,5,4,2021,No,,Yes,20,No,5,No,No,No,,,No,,0,0,0,,,DK,,,"20,000,000 dirham or more",,,20000000,,,,,,DK,,,Don't know,Yes,DK,Yes,20,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,"20,000,000 dirham or more",6 to 20,5,,,DK,,,"400,000 to less than 500,000",No,No
1868,Morocco,3392,50400003392,0.16489162,First phase 1st script,Incomplete and call returned,5/24/2022,1582-10-14 11:28:11,Complete,5/31/2022,1582-10-14 17:10:21,,,,Yes,Less than 6,Other person who can tell you about the business earnings and employees,Accomodation and food services,,,,Casablanca-Settat,Urban,2006,No,No,No,No,,Yes,5,,2,0,0,2,Female,I don't know,25% or less,1,2010,,,500,20,,,Yes,20,No,,Yes,20,No,No,No,,,Yes,Not important,0,3,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,90,0,10,0,,,300000,,,,1 to 5,10,,,220000,,,,No,No
1869,Morocco,3394,50400003394,0.730929,First phase 1st script,Complete,5/28/2022,1582-10-14 11:58:25,,,,,,,Yes,6 to 49,General Manager,Accomodation and food services,,,,Oriental,Urban,2015,No,No,No,No,,No,12,,7,0,0,0,Male,University, 26% to 50%,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,300000,,,,6 to 20,80,,,DK,,,Refuse,No,No
1870,Morocco,3413,50400003413,1.0364616,First phase 1st script,Complete,5/23/2022,1582-10-14 14:55:46,,,,,,,Yes,6 to 49,Other person who can tell you about the business earnings and employees,Accomodation and food services,,,,Tanger-Tetouan-Al Hoceima,Urban,2005,No,No,No,No,,Yes,7,,2,0,0,0,Male,I don't know,25% or less,DK,2005,,,1000,DK,,,No,,No,,No,10,No,No,No,,,No,,1,10,,,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"0 to less than 500,000 dirham",,,DK,,,"500,000 dirham to less than 4,000,000 dirham",No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,300000,,,,101 or more,DK,,,DK,,,"0 to less than 50,000",No,NA
1871,Morocco,3422,50400003422,0.90960056,First phase 1st script,Did not answer,5/26/2022,1582-10-14 11:27:37,Complete,5/26/2022,1582-10-14 12:00:22,,,,Yes,Less than 6,Owner,Other Manufacturing or services (specify),Beauty Center and Spa,,,Fès-Meknès,Urban,2002,No,No,No,No,,Yes,5,,2,0,0,0,Female,University,25% or less,DK,2018,,,250,3,,,No,,No,,No,20,No,No,No,,,Yes,Very important,0,0,,,,DK,,,Don't know,,,DK,,,Don't know,,,DK,,,Don't know,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,Don't know,21 to 100,DK,,,DK,,,Don't know,No,No
1872,Morocco,3440,50400003440,1.0129056,First phase 1st script,Complete,5/25/2022,1582-10-14 15:08:51,,,,,,,Yes,6 to 49,Owner,Accomodation and food services,,,,Casablanca-Settat,Urban,2005,No,No,No,No,,Yes,20,,11,0,0,0,Male,Above university level,25% or less,DK,2005,,,DK,DK,,,No,,No,,No,20,No,No,No,,,Yes,Important,1,0,,,,100000,,,,,,900000,,,,,,900000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,"4,000,000 dirham to less than 20,000,000 dirham",6 to 20,DK,,,300000,,,,No,No
1873,Morocco,3449,50400003449,0.87745893,First phase 1st script,Complete,5/27/2022,1582-10-14 12:39:40,,,,,,,Yes,6 to 49,General Manager,Accomodation and food services,,,,Casablanca-Settat,Urban,2011,No,No,No,No,,No,11,,2,0,4,0,Male,I don't know,25% or less,,,,,,,,,,,,,,,,,,,,,,,,,,,DK,,,"20,000,000 dirham or more",,,DK,,,"20,000,000 dirham or more",,,50000000,,,,No,,No,,"private domestic individuals, companies or organizations",,100,0,0,0,,,DK,,,"20,000,000 dirham or more",21 to 100,50,,,DK,,,Don't know,No,No
